Destination Latitude,Destination Longitude,Origin Airport Name,City,Country,Origin Latitude,Origin Longitude,Business Passangers,Passangers,Destination Name,Destination Code,Departure Date Month,Destination Country Name,Origin,Route_Type
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,Palma Mallorca,PMI,01-11-2019,Spain,LUX,LUX-PMI
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Faro,FAO,01-05-2020,Portugal,LUX,LUX-FAO
53.6304,9.9882,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,11,198,Hamburg,HAM,01-03-2020,Allemagne,LUX,LUX-HAM
35.3397,25.1803,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,16,Heraklion,HER,01-10-2020,Grece,LUX,LUX-HER
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,17,Gran Canaria,LPA,01-12-2019,Spain,LUX,LUX-LPA
42.5696,27.5152,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Burgas,BOJ,01-06-2020,Bulgarie,LUX,LUX-BOJ
16.7414,-22.9494,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Sal,SID,01-11-2019,Cap Vert,LUX,LUX-SID
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Malaga,AGP,01-11-2019,Spain,LUX,LUX-AGP
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Fuerteventura,FUE,01-04-2020,Spain,LUX,LUX-FUE
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,51,Hurghada,HRG,01-11-2019,Egypte,LUX,LUX-HRG
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,39,Hurghada,HRG,01-04-2020,Egypte,LUX,LUX-HRG
32.6979,-16.7745,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,20,Madeira,FNC,01-11-2019,Portugal,LUX,LUX-FNC
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,Palma Mallorca,PMI,01-12-2019,Spain,LUX,LUX-PMI
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Faro,FAO,01-04-2020,Portugal,LUX,LUX-FAO
16.1365,-22.8889,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Boa Vista,BVC,01-11-2019,Cap Vert,LUX,LUX-BVC
16.7414,-22.9494,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Sal,SID,01-11-2019,Cap Vert,LUX,LUX-SID
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,80,Palma Mallorca,PMI,01-04-2020,Spain,LUX,LUX-PMI
36.4054,28.0862,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,80,Rhodos,RHO,01-10-2020,Grece,LUX,LUX-RHO
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,8,136,Gran Canaria,LPA,01-06-2020,Spain,LUX,LUX-LPA
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Hurghada,HRG,01-11-2019,Egypte,LUX,LUX-HRG
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,48,Lanzarote,ACE,01-11-2019,Spain,LUX,LUX-ACE
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,Fuerteventura,FUE,01-12-2019,Spain,LUX,LUX-FUE
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,14,Faro,FAO,01-12-2019,Portugal,LUX,LUX-FAO
35.3397,25.1803,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,52,Heraklion,HER,01-10-2020,Grece,LUX,LUX-HER
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,12,Fuerteventura,FUE,01-11-2019,Spain,LUX,LUX-FUE
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Hurghada,HRG,01-12-2019,Egypte,LUX,LUX-HRG
35.3397,25.1803,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,7,91,Heraklion,HER,01-07-2020,Grece,LUX,LUX-HER
16.1365,-22.8889,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Boa Vista,BVC,01-01-2020,Cap Vert,LUX,LUX-BVC
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Gran Canaria,LPA,01-12-2019,Spain,LUX,LUX-LPA
36.7446,-6.0601,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Jerez,XRY,01-06-2020,Spain,LUX,LUX-XRY
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Gran Canaria,LPA,01-01-2020,Spain,LUX,LUX-LPA
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Gran Canaria,LPA,01-11-2019,Spain,LUX,LUX-LPA
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,48,Hurghada,HRG,01-12-2019,Egypte,LUX,LUX-HRG
31.6069,-8.0363,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Marrakech,RAK,01-10-2019,Maroc,LUX,LUX-RAK
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,Hurghada,HRG,01-11-2019,Egypte,LUX,LUX-HRG
36.7446,-6.0601,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Jerez,XRY,01-06-2020,Spain,LUX,LUX-XRY
36.4054,28.0862,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,64,Rhodos,RHO,01-10-2020,Grece,LUX,LUX-RHO
16.1365,-22.8889,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Boa Vista,BVC,01-11-2019,Cap Vert,LUX,LUX-BVC
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Malaga,AGP,01-11-2019,Spain,LUX,LUX-AGP
36.4054,28.0862,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,80,Rhodos,RHO,01-10-2020,Grece,LUX,LUX-RHO
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,72,Palma Mallorca,PMI,01-04-2020,Spain,LUX,LUX-PMI
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,16,Malaga,AGP,01-12-2019,Spain,LUX,LUX-AGP
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Fuerteventura,FUE,01-12-2019,Spain,LUX,LUX-FUE
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Hurghada,HRG,01-11-2019,Egypte,LUX,LUX-HRG
35.3397,25.1803,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,30,Heraklion,HER,01-07-2020,Grece,LUX,LUX-HER
48.1103,16.5697,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Vienna,VIE,01-12-2019,Autriche,LUX,LUX-VIE
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,19,Malaga,AGP,01-11-2019,Spain,LUX,LUX-AGP
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Gran Canaria,LPA,01-09-2020,Spain,LUX,LUX-LPA
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Malaga,AGP,01-11-2019,Spain,LUX,LUX-AGP
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Hurghada,HRG,01-04-2020,Egypte,LUX,LUX-HRG
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,15,Malaga,AGP,01-10-2019,Spain,LUX,LUX-AGP
33.875,10.7755,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Djerba,DJE,01-11-2019,Tunisie,LUX,LUX-DJE
36.0758,10.4386,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,8,160,Enfidha,NBE,01-07-2020,Tunisie,LUX,LUX-NBE
53.6304,9.9882,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Hamburg,HAM,01-02-2020,Allemagne,LUX,LUX-HAM
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Lanzarote,ACE,01-11-2019,Spain,LUX,LUX-ACE
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,30,Tenerife Sud,TFS,01-10-2020,Spain,LUX,LUX-TFS
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,13,Malaga,AGP,01-11-2019,Spain,LUX,LUX-AGP
36.4054,28.0862,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Rhodos,RHO,01-04-2020,Grece,LUX,LUX-RHO
16.1365,-22.8889,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Boa Vista,BVC,01-01-2020,Cap Vert,LUX,LUX-BVC
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Gran Canaria,LPA,01-09-2020,Spain,LUX,LUX-LPA
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,13,Faro,FAO,01-05-2020,Portugal,LUX,LUX-FAO
16.7414,-22.9494,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,56,Sal,SID,01-01-2020,Cap Vert,LUX,LUX-SID
36.7446,-6.0601,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Jerez,XRY,01-05-2020,Spain,LUX,LUX-XRY
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Hurghada,HRG,01-12-2019,Egypte,LUX,LUX-HRG
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Palma Mallorca,PMI,01-10-2019,Spain,LUX,LUX-PMI
36.7446,-6.0601,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Jerez,XRY,01-06-2020,Spain,LUX,LUX-XRY
36.4054,28.0862,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,76,Rhodos,RHO,01-10-2020,Grece,LUX,LUX-RHO
null,null,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,16,Berlin,BER,01-10-2019,Allemagne,LUX,LUX-BER
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Tenerife Sud,TFS,01-10-2019,Spain,LUX,LUX-TFS
16.1365,-22.8889,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,14,Boa Vista,BVC,01-11-2019,Cap Vert,LUX,LUX-BVC
null,null,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Berlin,BER,01-01-2020,Allemagne,LUX,LUX-BER
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Palma Mallorca,PMI,01-10-2019,Spain,LUX,LUX-PMI
25.5571,34.5837,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,Marsa Alam,RMF,01-11-2019,Egypte,LUX,LUX-RMF
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Malaga,AGP,01-12-2019,Spain,LUX,LUX-AGP
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Hurghada,HRG,01-04-2020,Egypte,LUX,LUX-HRG
40.6576,17.947,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,36,Brindisi,BDS,01-09-2020,Italie,LUX,LUX-BDS
36.4054,28.0862,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Rhodos,RHO,01-07-2020,Grece,LUX,LUX-RHO
40.6576,17.947,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Brindisi,BDS,01-09-2020,Italie,LUX,LUX-BDS
36.4054,28.0862,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,54,Rhodos,RHO,01-10-2020,Grece,LUX,LUX-RHO
38.8729,1.3731,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Ibiza,IBZ,01-09-2020,Spain,LUX,LUX-IBZ
36.4054,28.0862,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Rhodos,RHO,01-05-2020,Grece,LUX,LUX-RHO
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,48,Fuerteventura,FUE,01-10-2020,Spain,LUX,LUX-FUE
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,18,Faro,FAO,01-02-2020,Portugal,LUX,LUX-FAO
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,15,Palma Mallorca,PMI,01-12-2019,Spain,LUX,LUX-PMI
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Palma Mallorca,PMI,01-05-2020,Spain,LUX,LUX-PMI
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Faro,FAO,01-02-2020,Portugal,LUX,LUX-FAO
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,Hurghada,HRG,01-06-2020,Egypte,LUX,LUX-HRG
48.1103,16.5697,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Vienna,VIE,01-05-2020,Autriche,LUX,LUX-VIE
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Malaga,AGP,01-04-2020,Spain,LUX,LUX-AGP
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Hurghada,HRG,01-01-2020,Egypte,LUX,LUX-HRG
40.6576,17.947,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Brindisi,BDS,01-09-2020,Italie,LUX,LUX-BDS
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Lanzarote,ACE,01-03-2020,Spain,LUX,LUX-ACE
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,17,Gran Canaria,LPA,01-10-2019,Spain,LUX,LUX-LPA
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Palma Mallorca,PMI,01-11-2019,Spain,LUX,LUX-PMI
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Fuerteventura,FUE,01-09-2020,Spain,LUX,LUX-FUE
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Hurghada,HRG,01-02-2020,Egypte,LUX,LUX-HRG
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Hurghada,HRG,01-02-2020,Egypte,LUX,LUX-HRG
35.3397,25.1803,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,80,Heraklion,HER,01-10-2020,Grece,LUX,LUX-HER
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Hurghada,HRG,01-02-2020,Egypte,LUX,LUX-HRG
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,39,Faro,FAO,01-07-2020,Portugal,LUX,LUX-FAO
36.7933,27.0917,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Kos,KGS,01-05-2020,Grece,LUX,LUX-KGS
36.4054,28.0862,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Rhodos,RHO,01-05-2020,Grece,LUX,LUX-RHO
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Gran Canaria,LPA,01-11-2019,Spain,LUX,LUX-LPA
36.8439,-2.3701,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,60,Almeria,LEI,01-05-2020,Spain,LUX,LUX-LEI
null,null,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,London,LON,01-12-2019,Great Britain,LUX,LUX-LON
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,56,Palma Mallorca,PMI,01-04-2020,Spain,LUX,LUX-PMI
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Faro,FAO,01-04-2020,Portugal,LUX,LUX-FAO
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Faro,FAO,01-04-2020,Portugal,LUX,LUX-FAO
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Hurghada,HRG,01-12-2019,Egypte,LUX,LUX-HRG
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,60,Fuerteventura,FUE,01-01-2020,Spain,LUX,LUX-FUE
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,45,Lanzarote,ACE,01-10-2020,Spain,LUX,LUX-ACE
48.3538,11.7861,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,11,Munchen,MUC,01-10-2019,Allemagne,LUX,LUX-MUC
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Palma Mallorca,PMI,01-02-2020,Spain,LUX,LUX-PMI
25.5571,34.5837,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Marsa Alam,RMF,01-12-2019,Egypte,LUX,LUX-RMF
36.7446,-6.0601,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Jerez,XRY,01-05-2020,Spain,LUX,LUX-XRY
48.1103,16.5697,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,11,Vienna,VIE,01-11-2019,Autriche,LUX,LUX-VIE
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,Fuerteventura,FUE,01-11-2019,Spain,LUX,LUX-FUE
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,60,Lanzarote,ACE,01-03-2020,Spain,LUX,LUX-ACE
31.6069,-8.0363,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Marrakech,RAK,01-11-2019,Maroc,LUX,LUX-RAK
41.1389,16.7606,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,80,Bari,BRI,01-07-2020,Italie,LUX,LUX-BRI
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Fuerteventura,FUE,01-11-2019,Spain,LUX,LUX-FUE
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Palma Mallorca,PMI,01-01-2020,Spain,LUX,LUX-PMI
38.7813,-9.1359,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Lisboa,LIS,01-11-2019,Portugal,LUX,LUX-LIS
31.6069,-8.0363,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Marrakech,RAK,01-01-2020,Maroc,LUX,LUX-RAK
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Tenerife Sud,TFS,01-11-2019,Spain,LUX,LUX-TFS
36.0758,10.4386,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Enfidha,NBE,01-06-2020,Tunisie,LUX,LUX-NBE
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,8,152,Faro,FAO,01-06-2020,Portugal,LUX,LUX-FAO
36.8987,30.8005,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Antalya,AYT,01-06-2020,Turquie,LUX,LUX-AYT
43.2321,27.8251,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Varna,VAR,01-05-2020,Bulgarie,LUX,LUX-VAR
null,null,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Rome,ROM,01-05-2020,Italie,LUX,LUX-ROM
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Gran Canaria,LPA,01-11-2019,Spain,LUX,LUX-LPA
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Hurghada,HRG,01-09-2020,Egypte,LUX,LUX-HRG
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,44,Hurghada,HRG,01-09-2020,Egypte,LUX,LUX-HRG
53.6304,9.9882,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Hamburg,HAM,01-10-2019,Allemagne,LUX,LUX-HAM
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,18,Palma Mallorca,PMI,01-09-2020,Spain,LUX,LUX-PMI
48.1103,16.5697,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Vienna,VIE,01-04-2020,Autriche,LUX,LUX-VIE
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,60,Palma Mallorca,PMI,01-10-2020,Spain,LUX,LUX-PMI
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,80,Palma Mallorca,PMI,01-10-2020,Spain,LUX,LUX-PMI
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,48,Gran Canaria,LPA,01-06-2020,Spain,LUX,LUX-LPA
55.6179,12.656,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,5,55,Copenhague,CPH,01-05-2020,Danemark,LUX,LUX-CPH
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Gran Canaria,LPA,01-12-2019,Spain,LUX,LUX-LPA
43.2321,27.8251,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,14,Varna,VAR,01-06-2020,Bulgarie,LUX,LUX-VAR
16.1365,-22.8889,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Boa Vista,BVC,01-04-2020,Cap Vert,LUX,LUX-BVC
25.5571,34.5837,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Marsa Alam,RMF,01-11-2019,Egypte,LUX,LUX-RMF
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Palma Mallorca,PMI,01-12-2019,Spain,LUX,LUX-PMI
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,76,Hurghada,HRG,01-12-2019,Egypte,LUX,LUX-HRG
53.6304,9.9882,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Hamburg,HAM,01-12-2019,Allemagne,LUX,LUX-HAM
35.3397,25.1803,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Heraklion,HER,01-09-2020,Grece,LUX,LUX-HER
53.6304,9.9882,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,13,Hamburg,HAM,01-12-2019,Allemagne,LUX,LUX-HAM
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Tenerife Sud,TFS,01-01-2020,Spain,LUX,LUX-TFS
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Palma Mallorca,PMI,01-09-2020,Spain,LUX,LUX-PMI
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Palma Mallorca,PMI,01-05-2020,Spain,LUX,LUX-PMI
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Gran Canaria,LPA,01-11-2019,Spain,LUX,LUX-LPA
32.6979,-16.7745,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Madeira,FNC,01-01-2020,Portugal,LUX,LUX-FNC
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Hurghada,HRG,01-12-2019,Egypte,LUX,LUX-HRG
35.3397,25.1803,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Heraklion,HER,01-04-2020,Grece,LUX,LUX-HER
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Hurghada,HRG,01-04-2020,Egypte,LUX,LUX-HRG
